weekday,hour,tweet_length,mentions_count,urls_count,photos_count,hashtags_count,quote_url,video,retweets_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
Saturday,16,144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Friday,0,18,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Monday,4,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,18,94,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,19,61,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
Thursday,18,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Wednesday,14,139,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2,1,2
Monday,3,140,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Friday,16,140,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,2
Saturday,20,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Saturday,3,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,16,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,6,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Tuesday,4,140,0,0,0,0,0,0,1,2,1,1,1,2,2,1,4,1,2
Monday,22,72,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
Monday,21,111,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Monday,14,140,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1
Sunday,16,144,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,2
Saturday,19,77,0,0,1,0,0,1,1,0,0,1,1,2,0,0,1,1,2
Monday,3,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Thursday,23,128,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
Tuesday,20,141,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1
Tuesday,11,89,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
Friday,1,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Thursday,20,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,15,132,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
Thursday,22,106,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
Monday,13,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,22,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,23,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,23,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,19,44,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,9,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Friday,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Monday,23,74,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,4,68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Tuesday,21,71,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,4,138,0,0,0,0,0,0,1,2,2,0,2,2,0,0,2,0,3
Sunday,17,129,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1
Wednesday,2,104,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
Thursday,23,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,2,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,16,140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
Thursday,2,53,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Wednesday,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,5,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,4,41,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,2
Monday,13,70,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,15,144,0,0,0,0,0,0,1,1,1,0,2,1,0,0,2,3,3
Wednesday,19,101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Sunday,0,115,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
Friday,1,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,21,51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,3,88,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Thursday,19,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Wednesday,11,78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sunday,20,128,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,3
Friday,18,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Thursday,19,56,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,15,122,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,2
Wednesday,19,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,16,49,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,6,55,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Friday,14,140,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,2
Friday,11,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
Thursday,15,29,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1
Thursday,13,57,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
